scientificName,imageCount,hasImages,gbifTaxonKeyOrReason
"Proceratophrys melanopogon (Miranda-Ribeiro, 1926)",20,True,2424305
Chamaecrista mucronata (Spreng.) H.S.Irwin & Barneby,20,True,2949860
Dyckia horrida (L.B.Sm.) Forzza,1,True,12358516
"Rineloricaria nigricauda (Regan, 1904)",3,True,2339125
"Phaegoptera granifera Schaus, 1892",10,True,1814968
"Aplysia dactylomela Rang, 1828",20,True,5191262
Euphorbia potentilloides Boiss.,20,True,3063862
Clerodendrum quadriloculare (Blanco) Merr.,20,True,3890217
Eleocharis endounifascis Hinchliff & Roalson,20,True,6311814
"Myiothlypis rivularis (Wied, 1821)",20,True,7341654
Unxia camphorata L.f.,20,True,5391610
Abuta selloana Eichler,20,True,3830159
Dioscorea stegelmanniana R.Knuth,20,True,2755614
Miconia amoena Triana,20,True,3860472
Mimosa lanuginosa Glaz. ex Burkart,20,True,2970056
"Barreirana barreirana (Riester, 1938)",20,True,8962907
"Talides sergestus (Cramer, 1775)",20,True,1945419
Leandra carassana (DC.) Cogn.,20,True,3866102
Rhynchospora pubera (Vahl) Boeckeler,20,True,2721237
Baccharis semiserrata DC.,20,True,3129964
Philodendron minarum Engl.,20,True,2870902
Hyptis atrorubens Poit.,20,True,2926821
Agrianthus luetzelburgii Mattf.,20,True,7481956
"Corallus caninus (Linnaeus, 1758)",20,True,2464991
"Aubergina vanessoides (Prittwitz, 1865)",20,True,9874880
"Rhynchonycteris naso (Wied-Neuwied, 1820)",20,True,2433095
Humiriastrum mussunungense Cuatrec.,20,True,3649189
"Obama applanata (Graff, 1899)",20,True,9109351
Cupania ludowigii Somner & Ferrucci,20,True,3785212
"Hemitriccus furcatus (Lafresnaye, 1846)",20,True,2483014
Ichnanthus inconstans (Trin. ex Nees) Döll,20,True,4107560
Mimosa thomista Barneby,16,True,3795669
Olyra fasciculata Trin.,20,True,5679040
"Xanthophaeina levis Druce, 1899",19,True,1813212
"Tricladia prytanes (Schaus, 1892)",0,False,sem_match_taxonomico
"Idalus citrina Druce, 1890",20,True,1814718
Uebelmannia pectinifera Buining,20,True,7281591
Besleria discreta G.E.Ferreira,2,True,10678031
"Zonitoides arboreus (Say, 1817)",20,True,2295425
Angelonia goyazensis Benth.,20,True,3742081
Ossaea cabraliensis (Wurdack) D´El Rei Souza,20,True,9532510
Camarea ericoides A.St.-Hil.,20,True,3983866
Lonicera japonica Thumb.,1,True,11036281
"Exaerete frontalis (Guérin-Méneville, 1844)",20,True,1339678
Aphelandra sinclairiana Nees,20,True,3776906
"Cyphomyia leucocephala Wiedemann, 1819",20,True,1580039
"Tangara brasiliensis (Linnaeus, 1766)",20,True,8134525
Nidularium mangaratibense Leme,4,True,2697692
Octomeria decumbens Cogn.,20,True,2816988
"Conognatha (Conognatha) pretiosissima Chevrolat, 1838",4,True,9318692
Sorghastrum minarum (Nees) Hitchc.,20,True,4108855
Ludovia lancifolia Brongn.,20,True,5327019
"Boana multifasciatus (Günther, 1859)",20,True,9888761
Melpomene xiphopteroides (Liebm.) A.R.Sm. & R.C.Moran,20,True,5566940
"Eupsittula cactorum (Kuhl, 1820)",20,True,8073811
"Procornitermes araujoi Emerson, 1952",12,True,9665857
Passiflora balbis Feuillet,20,True,3587487
"Hypostomus punctatus Valenciennes, 1840",20,True,5202194
"Epictia borapeliotes (Vanzolini, 1996)",20,True,7524230
Eugenia macrobracteolata Mattos,20,True,5416612
Mikania guilleminii B.L.Rob.,20,True,5398889
Aristida longiseta Steud.,20,True,4125843
Calyptrocarya poeppigiana Kunth,20,True,2730059
Freesia refracta (Jacq.) Klatt,20,True,2747084
"Olceclostera jairana Orlandin & Piovesan, 2023",20,True,1868532
Heliotropium elongatum (Lehm.) I.M.Johnst.,20,True,7773141
"Adelpha lycorias (Godart, [1824])",20,True,5882407
Octoblepharum erectifolium Mitt. ex Williams,20,True,2674627
Baccharis conyzoides (Less.) DC.,20,True,3129361
Gomesa ciliata (Lindl.) M.W.Chase & N.H.Williams,20,True,5826433
Myrcia reticulosa Miq.,20,True,3174554
"Trizogeniates cribricollis (Lucas, 1859)",1,True,5987969
"Dibernardia bilineata (Fischer, 1885)",0,False,sem_match_taxonomico
"Pipra aureola (Linnaeus, 1758)",20,True,2487634
Chamaecrista urophyllidia (H.S.Irwin & Barneby) H.S.Irwin & Barneby,20,True,2950563
Martiodendron excelsum (Benth.) Gleason,20,True,2948711
Microgramma reptans (Cav.) A.R.Sm.,20,True,2650542
"Anthus hellmayri Hartert, 1909",20,True,2490280
Philyra brasiliensis Klotzsch,20,True,5378799
Elephantopus mollis Kunth,20,True,5395928
Lessingianthus rubricaulis (Humb. & Bonpl.) H.Rob.,20,True,3125184
Cucumis sativus L.,20,True,2874569
Aiouea hatschbachii (Vattimo-Gil) R.Rohde,19,True,9649815
"Merianthera parvifolia R.Goldenb., Fraga & A.P.Fontana",8,True,7819801
"Marmosa (Marmosa) murina (Linnaeus, 1758)",20,True,2439873
Euphorbia comosa Vell.,20,True,3070302
Barbacenia glabra Goethart & Henrard,20,True,2863867
Justicia aurea Schltdl.,20,True,8410331
Callisia repens (Jacq.) L.,20,True,5303420
Didymoglossum angustifrons Fée,20,True,3607892
"Antaeotricha renselariana (Stoll, 1781)",20,True,1838422
"Cyclodontina tudiculata (Martens, 1868)",9,True,10842533
"Xenopholis scalaris (Wucherer, 1861)",20,True,5223756
Sida jussiaeana DC.,20,True,5618387
Triumfetta bogotensis DC.,20,True,3152065
"Culicivora caudacuta (Vieillot, 1818)",20,True,2482675
Pinus rigida Mill.,20,True,5285635
Lomariopsis nigropaleata Holttum,20,True,7897311
Acianthera fenestrata (Barb.Rodr.) Pridgeon & M.W.Chase,16,True,2839637
Asplenium oligophyllum Kaulf.,20,True,8100554
"Asbolomma brevipenne Beier, 1962",16,True,1692218
Myrcia dichrophylla D.Legrand,20,True,3174889
"Sympterygia acuta Garman, 1877",20,True,2419972
Faramea atlantica J.G.Jardim & Zappi,11,True,3848574
"Chordeiles minor (Forster, 1771)",20,True,2497035
"Claremontiella nodulosa (Adams, 1845)",20,True,10332897
Leptobalanus octandrus (Hoffmanns. ex Roem. & Schult.) Sothers & Prance,20,True,10148673
"Gonodonta nutrix (Stoll, 1780)",19,True,1770037
"Dysschema eurocilia (Cramer, 1777)",20,True,5117424
"Phoenicagrion flammeum (Selys, 1876)",20,True,1422585
Solanum uncinellum Lindl.,20,True,2932359
Coleus amboinicus Lour.,20,True,5341313
Machaerium leucopterum Vogel,20,True,5354959
Terminalia acuminata (Allemão) Eichler,20,True,9810717
Daphnopsis fasciculata (Meisn.) Nevling,20,True,3568025
Piparea multiflora C. F. Gaertn.,20,True,3878690
"Anthomyia punctipennis Wiedemann, 1830",20,True,1573424
Bostrychia radicans (Mont.) Mont.,20,True,5278128
"Timochares trifasciata (Hewitson, 1868)",20,True,1944769
Bauhinia holophylla (Bong.) Steud.,20,True,2953547
Epidendrum tridactylum Lindl.,20,True,5320577
Eucalyptus tereticornis Sm.,20,True,3176719
"Xylocopa (Neoxylocopa) hirsutissima Maidl, 1912",20,True,1342466
"Hylesia obtusa Dognin, 1923",20,True,1867064
Schoenoplectus tabernaemontani (C.C.Gmel.) Palla,20,True,2711157
"Apoica (Apoica) gelida Van der Vecht, 1972",20,True,1310490
Anemia eximia Taub.,20,True,8122208
"Leptoglossus cinctus (Herrich-Schäffer, 1836)",20,True,5732976
Cordia superba Cham.,20,True,7294715
"Ephoria marginalis (Walker, 1856)",20,True,797
Megalastrum organense R.C.Moran et al.,20,True,8020961
Oxalis geralensis Knuth,20,True,3627794
"Steatoda ancorata (Holmberg, 1876)",20,True,2157223
Byttneria catalpifolia Jacq.,20,True,7441533
Amorimia maritima (A.Juss.) W.R.Anderson,20,True,3985968
Trixis antimenorrhoea (Schrank) Kuntze,20,True,8166799
Bulbostylis truncata (Nees) M.T.Strong,20,True,5292389
Lastreopsis amplissima (C.Presl) Tindale,20,True,4045609
Strophopappus speciosus (Less.) R.Esteves,20,True,3123759
Leandra cordifolia (Naudin) Cogn.,20,True,3865504
Amphiroa rigida J.V.Lamour.,20,True,5276551
Chlorophyllum hortense (Murrill) Vellinga,20,True,5955393
Inga sertulifera DC.,20,True,5357619
"Perola chica Jones, 1912",16,True,1752028
"Blepolenis catharinae (Stichel, 1902)",10,True,7665068
Myrceugenia gertii Landrum,20,True,3185734
"Telemiades avitus (Stoll, 1781)",20,True,1947954
Henriettea saldanhae Cogn.,13,True,9125812
Thaumatocaryon tetraquetrum (Cham.) I.M.Johnst.,20,True,4066739
Microlicia ordinata (Wurdack) Almeda & A.B.Martins,20,True,3860299
Ruellia simplex C.Wright,20,True,5572994
"Aetalion reticulatum (Linnaeus, 1758)",20,True,9597237
Paullinia seminuda Radlk.,20,True,3787694
"Crinodes huebneri Schintlmeister, 2019",20,True,1824174
"Heilipodus naevulus (Mannerheim, 1836)",17,True,9314095
"Gymnoderus foetidus (Linnaeus, 1758)",20,True,2486232
"Bothriurus vachoni San Martin, 1968",11,True,6894537
"Tetramorium caldarium (Roger, 1857)",20,True,1323493
Passiflora actinia Hook.,20,True,3586769
"Ocaria ocrisia (Hewitson, 1868)",20,True,1932576
Senegalia grandistipula (Benth.) Seigler & Ebinger,20,True,3796120
Mimosa taimbensis Burkart,20,True,2969460
Cissus erosa Rich.,20,True,3039162
Melinis minutiflora P.Beauv.,20,True,2702503
Stizophyllum perforatum (Cham.) Miers,20,True,7298376
"Anastrepha fraterculus (Wiedemann, 1830)",20,True,1625168
"Phoneutria fera Perty, 1833",20,True,5170399
"Oxyrhopus trigeminus Duméril, Bibron & Duméril, 1854",20,True,2455043
"Conirostrum margaritae (Holt, 1931)",20,True,5230625
"Eumastusia koebelei (Rehn, 1909)",15,True,1703347
"Xanthacrona bipustulata Wulp, 1899",20,True,1522773
Campomanesia anemonea Landrum,10,True,3180897
Croton sellowii Baill.,20,True,3058937
"Myrmorchilus strigilatus (Wied, 1831)",20,True,2490026
"Bothrops pubescens (Cope, 1870)",20,True,7855440
Neoregelia nivea Leme,0,False,2694232
"Phobetron hipparchia (Cramer, 1777)",20,True,1752109
Trechispora thelephora (Lév.) Ryvarden,20,True,2523008
"Coendou insidiosus (Olfers, 1818)",20,True,9882808
"Ectatomma muticum Mayr, 1870",20,True,1314143
Dryadella lilliputiana (Cogn.) Luer,20,True,2825683
"Taygetis virgilia (Cramer, 1776)",20,True,1908199
"Epilachna clandestina Mulsant, 1850",20,True,1043619
Luxemburgia ciliosa (Mart.) Gardner,20,True,3695427
Dolichandra unguiculata (Vell.) L.G.Lohmann,20,True,8041897
Lobelia cliffortiana L.,20,True,5408958
Mussaenda erythrophylla Schumach & Thonn.,20,True,2892634
Erythroxylum deciduum A.St.-Hil.,20,True,7284845
"Isotes digna (Gahan, 1891)",20,True,4734510
Voyria spruceana Benth.,20,True,3843456
Pallavicinia lyellii (Hook.) S.F. Gray,20,True,8147090
Peperomia glazioui C.DC.,20,True,7304889
Attalea oleifera Barb.Rodr.,20,True,2732669
Xyris blanchetiana Malme,20,True,2693043
"Trichiurus lepturus Linnaeus, 1758",20,True,2389407
"Neoancistrotus guapimirim (Soares & Soares, 1946)",19,True,6903620
"Lottia subrugosa (d'Orbigny, 1841)",20,True,6521230
"Danaus gilippus (Cramer, 1775)",20,True,5714299
"Onophas columbaria (Herrich-Schäffer, 1870)",20,True,1947021
Bauhinia ovata (Bong.) Vogel,20,True,2953003
Aniba burchellii Kosterm.,20,True,4181687
"Polistes (Aphanilopterus) simillimus Zikán, 1948",20,True,1310865
Eugenia bahiensis DC.,20,True,5417321
Ormopteris riedelii (Baker) T.Barbará,20,True,7666183
Kelissa brasiliensis (Baker) Ravenna,11,True,2744074
"Cariniana parvifolia S.A.Mori, Prance & Menandro",20,True,3083018
Dorstenia arifolia Lam.,20,True,7262742
"Isia alcumena Berg, 1882",20,True,5115512
Desmodium axillare (Sw.) DC.,20,True,2967365
Sacoglottis mattogrossensis Malme,20,True,7320169
"Parapoynx stagnalis (Zeller, 1852)",20,True,1884449
"Isognathus australis Clark, 1917",20,True,5123778
Eugenia florida DC.,20,True,5417919
"Anatya guttata (Erichson in Schomburgk, 1848)",20,True,1427875
"Agroiconota stupidula (Boheman, 1855)",17,True,6271524
Psychotria subspathacea Müll.Arg.,20,True,2923749
"Microcerculus marginatus (Sclater, 1855)",20,True,2493836
Trigonia microcarpa Sagot,20,True,9485267
Ocotea nutans (Nees) Mez,20,True,4177758
"Anabacerthia lichtensteini (Cabanis & Heine, 1859)",20,True,7870692
"Actinote mamita (Burmeister, 1861)",20,True,1901012
Rhynchanthera dichotoma (Desr.) DC.,20,True,3862131
"Furnarius figulus (Lichtenstein, 1823)",20,True,2485827
Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas,20,True,11082271
Croton ceanothifolius Baill.,20,True,3058264
Aniba firmula (Nees & Mart.) Mez,20,True,3034089
Bulbostylis paradoxa (Spreng.) Lindm.,20,True,5292296
Microlicia lutea Markgr.,20,True,3860715
"Heterodactylus imbricatus Spix, 1825",20,True,5222272
Maxillaria bradei Schltr. ex Hoehne,20,True,5318243
"Norape nigrovenosa (Druce, 1906)",20,True,1751661
Cambessedesia semidecandra A.St.-Hil. ex A.B.Martins,20,True,3859227
"Elachisme mundula (Stål, 1859)",17,True,4390485
Pavonia macrostyla Gürke,20,True,7279394
Aulonemia radiata (Rupr.) McClure & L.B.Sm.,20,True,4106280
"Piezosternum thunbergi Stål, 1860",20,True,7794723
Deianira nervosa Cham. & Schltdl.,20,True,7270590
Octomeria truncicola Barb.Rodr.,5,True,2817092
Eugenia inundata DC.,20,True,5417465
Elaphoglossum alpestre (Gardner) T. Moore,20,True,4011465
Eugenia aurata O.Berg,20,True,5417708
Byrsonima alvimii W.R.Anderson,20,True,3982790
Drosera communis A.St.-Hil.,20,True,3191024
Pombalia calceolaria (L.) Paula-Souza,20,True,8042869
"Todirostrum chrysocrotaphum Strickland, 1850",20,True,2483262
"Euthynnus alletteratus (Rafinesque, 1810)",20,True,5208565
"Runibia discoidea (Fabricius, 1787)",11,True,9696215
Salvia scabrida Pohl,20,True,3888300
Anathallis piratiningana (Hoehne) F.Barros,3,True,2783021
"Ptiloglossa pretiosa (Friese, 1898)",0,False,1349323
"Coptocycla (Coptocycla) stigma (Germar, 1824)",20,True,6276195
"Milax gagates (Draparnaud, 1801)",20,True,2297108
Ceiba glaziovii (Kuntze) K.Schum.,20,True,7813916
Galinsoga quadriradiata Ruiz & Pav.,20,True,8298495
"Norape puella Walker, 1855",3,True,1751691
"Dichotomius (Homocanthonides) smaragdinus (Perty, 1830)",11,True,1093113
Chaetium festucoides Nees,20,True,4112476
"Eueides lybia (Fabricius, 1775)",20,True,5131626
"Geranospiza caerulescens (Vieillot, 1817)",20,True,2480435
Monteverdia littoralis (R.M. Carvalho-Okano) Biral,20,True,9691360
Chomelia spinosa Jacq.,20,True,5337321
Pabstiella uniflora (Lindl.) Luer,20,True,2835419
"Dendropsophus decipiens (Lutz, 1925)",20,True,2428512
"Janthecla flosculus (Druce, 1907)",20,True,4709083
Cenchrus americanus (L.) Morrone,20,True,5828197
"Viola violella (Mabille, 1898)",20,True,5141915
"Knipolegus franciscanus Snethlage, 1928",20,True,5789093
Xyris rigida Kunth,20,True,2692713
Senega equisetoides (A.St.-Hil. & Moq.) J.F.B.Pastore,10,True,12328321
"Trogon ramonianus Deville & DesMurs, 1849",20,True,7340140
"Psiloptera olivieri Saunders, 1870",20,True,9420580
"Acanthoscurria gomesiana (Mello-Leitão, 1923)",20,True,2153802
Erythroxylum tenue Plowman,20,True,3693998
Cypella crenata (Vell.) Ravenna,20,True,2745927
Asplenium depauperatum Fée,20,True,4257844
Ormopteris crenata (R.M.Tryon) T.Barbará,20,True,8333081
"Omophoita sericella (Bechyně, 1955)",20,True,1048577
"Cresera annulata Schaus, 1894",20,True,1811393
"Proarna insignis Distant, 1881",20,True,8382537
"Hylesia metapyrrha (Walker, 1855)",20,True,1867124
"Misumenops callinurus (Mello-Leitão, 1929)",20,True,2166923
Chamaecrista flexuosa (L.) Greene,20,True,2950652
"Coprophanaeus (Megaphanaeus) lancifer (Linnaeus, 1767)",20,True,1086392
Aspilia itabaianensis J.U.Santos,3,True,5696118
Elodea canadensis Michx.,20,True,2865448
Jacquemontia ferruginea Choisy,20,True,7633287
Davallia fejeensis Hook.,20,True,4204670
"Scolesa totoma (Schaus, 1900)",20,True,1867325
Pabstiella seriata (Lindl.) Luer & Toscano,20,True,8272094
Diplotropis incexis Rizzini & A.Mattos,20,True,5355622
"Brevoortia aurea (Spix & Agassiz, 1829)",20,True,5214543
Turnera cearensis Urb.,20,True,4161113
Merostachys kleinii Send.,7,True,5675036
Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt,20,True,2688850
Dyckia luxor (L.B.Sm. & Read) Forzza,0,False,12336661
Besleria grandifolia Schott,20,True,3817965
"Myiozetetes cayanensis (Linnaeus, 1766)",20,True,2482921
Austroblechnum lehmannii (Hieron.) Gasper & V.A.O. Dittrich,20,True,8898569
Piper klotzschianum (Kunth) C.DC.,20,True,4191278
Yucca gloriosa L.,20,True,2775619
"Eurybia franciscana Felder & Felder, 1862",13,True,5140669
Tillandsia bulbosa Hook.f.,20,True,2695645
"Fulica armillata Vieillot, 1817",20,True,2474382
Miconia racemosa (Aubl.) DC.,20,True,3188564
"Coptopola cincticrus Stål, 1869",20,True,2065107
Lacistema robustum Schnizl.,20,True,3075387
"Pseudodirphia eumedidoides (Vuillot, 1892)",20,True,10658692
Bulbophyllum glutinosum (Barb.Rodr.) Cogn.,14,True,2843701
Leucoloma triforme (Mitt.) A.Jaeger,20,True,5282240
"Zeta argillaceum (Linnaeus, 1758)",20,True,5036624
Psittacanthus plagiophyllus Eichler,20,True,4003285
Rodriguezia lanceolata Ruiz & Pav.,20,True,5313640
"Charidotella (Charidotella) sexpunctata (Fabricius, 1781)",20,True,1047598
Peperomia serpens (Sw.) Loudon,20,True,3086421
"Cavia magna Ximenez, 1980",16,True,5219703
Leandra echinata Cogn.,20,True,3864854
"Gymnotus pantherinus (Steindachner, 1908)",6,True,5212794
"Catacantha ferruginea (Draudt, 1929)",20,True,1868076
"Laterallus jamaicensis (Gmelin, 1789)",20,True,2474590
Clidemia octona (Bonpl.) L.O.Williams,20,True,3863267
"Anthurium brigadeiroense Nadruz, Hammes & Temponi",10,True,10835831
Renealmia petasites Gagnep.,20,True,5302642
"Aeschnosoma forcipula Hagen in Selys, 1871",20,True,1429733
"Partamona helleri (Friese, 1900)",20,True,1339721
"Mazaeras francki Schaus, 1896",14,True,1815399
"Nyctibius leucopterus (Wied, 1821)",20,True,2496814
"Lepidocolaptes fatimalimae Rodrigues, Aleixo, Whittaker & Naka, 2013",20,True,7701207
Pavonia aurigloba Krapov. & Cristóbal,20,True,5619303
Weissia controversa Hedw.,20,True,5280927
"Dolichoderus lutosus (Smith, 1858)",20,True,5034924
"Lygophis anomalus (Günther, 1858)",20,True,7719333
Comanthera imbricata (Körn.) L.R.Parra & Giul.,20,True,6312026
"Ixobrychus involucris (Vieillot, 1823)",20,True,2480851
"Cyanophrys herodotus (Fabricius, 1793)",20,True,4300369
"Chiridota rotifera (Portualès, 1951)",20,True,2279466
"Catonephele acontius (Linnaeus, 1771)",20,True,1896756
"Cyphoedma transvolutata (Walker, 1860)",20,True,1986882
"Camponotus (Myrmothrix) cingulatus Mayr, 1862",20,True,5034147
"Quentalia vittata (Walker, 1855)",18,True,1868224
"Phyllomedusa vaillantii Boulenger, 1882",20,True,2427968
Palicourea radians (Müll.Arg.) Standl.,20,True,2899020
Mimosa guilandinae (DC.) Barneby,20,True,2969409
Megalastrum inaequale (Kaulf. ex Link) A.R.Sm. & R.C.Moran,20,True,4044765
Palicourea longipedunculata Gardner,20,True,2923568
Pradosia restingae Terra-Araujo,19,True,7574205
Senna rugosa (G.Don) H.S.Irwin & Barneby,20,True,2957831
"Ipidecla crepundia (Druce, 1909)",20,True,9191839
Licania littoralis Warm.,20,True,2985375
Ruellia hapalotricha Lindau,20,True,5574412
Inonotus rickii (Pat.) D.A. Reid,20,True,2521224
"Epeiroides bahiensis Keyserling, 1885",20,True,2160503
Myrosma cannifolia L.f.,20,True,2761003
Lantana fucata Lindl.,20,True,2925328
"Stegastes fuscus (Cuvier, 1830)",20,True,2398866
"Pteroplegma jacobiana Metcalf, 1946",14,True,2053082
"Dermatobia hominis (Linnaeus, 1781)",20,True,1587436
"Syntermes praecellens Silvestri, 1946",20,True,9714994
Cyrtopodium gigas (Vell.) Hoehne,20,True,5319669
"Cyrtonota cyanea (Linnaeus, 1758)",18,True,6271583
Heliconia richardiana Miq.,20,True,2760714
"Baniana centrata Dognin, 1912",8,True,1789007
"Cerodirphia speciosa (Cramer, 1777)",20,True,1866892
"Vriesea mimosoensis D.R.Couto, Kessous & A.F.Costa",0,False,10886428
Lippia hermannioides Cham.,20,True,4083819
"Chiriquia turgida (Bolívar, 1887)",0,False,8156542
"Coelotanypus tibialis Edwards & Lenz, 1939",19,True,1447821
Peperomia macrostachyos (Vahl) A.Dietr.,20,True,7787466
"Amphisbaena vermicularis Wagler, 1824",20,True,2472932
Eugenia repanda O.Berg,20,True,5416508
Alternanthera tenella Colla,20,True,3084968
"Traumatomutilla gemella (André, 1906)",17,True,10803691
Cochleanthes flabelliformis (Sw.) R.E.Schult. & Garay,20,True,2791305
"Mimoncopeltus tijucanus Carvalho, 1987",3,True,7616398
Amanita muscaria (L.) Lam.,20,True,8168319
Baccharis aliena (Spreng.) Joch.Müll.,20,True,3089214
"Numenius phaeopus (Linnaeus, 1758)",20,True,2481784
"Chaetura meridionalis Hellmayr, 1907",20,True,5228629
Vismia pentagyna (Spreng.) Ewan,20,True,3713672
Conchocarpus silvestris (Nees & Mart.) Kallunki & Pirani,20,True,3835129
Microstachys ditassoides (Didr.) Esser,20,True,3074845
"Talima postica Walker, 1855",20,True,5105297
Pilocarpus pennatifolius Lem.,20,True,7269513
"Phareas coeleste Westwood, 1852",20,True,1945901
"Rasahus hamatus (Fabricius, 1781)",20,True,2008630
Bauhinia tenella Benth.,20,True,2953154
Sporobolus virginicus (L.) Kunth,20,True,2704745
